reviewId,userName,content,score,thumbsUpCount
0d2107a1-7227-49f3-88b5-416dc29a346b,Didi Dewantara,THR akan dibayar,1,5
eb593bbc-f5fc-4006-bd0e-d04339b06a6f,Ridwan Wijaya,ga jelas,1,2
4916d92a-142d-4f9b-8f3f-492db93d6be4,Fathan Hans,"Bukan nama apliķasi yg perlu diperbaiki, tapi kesejahtraan driver yang perlu di tingkatkan jangan cuma ambil untung gede terus yg dipikiŕkàn",1,5
b310267d-839b-4446-883f-6140e1a60316,Slamet Agusmianto,"Alhamdulillah semenjak ada go-jek, membantu perekonomian keluarga, khususnya untuk keluarga saya sendiri",5,0
13894350-01f5-4dfa-8682-bbd8c8dd50ad,Ranto Top,4hari ngga di kasih udah ga bisa di andelin,1,19
91000f49-1ba4-49e1-bdab-344849c49e6b,Badut Mampang,Sayang banget lagi semangat tiba tiba putus mitra. Gojek ga jelasss 😔 Hari ini tepatnya putus mitra. Apakah masih bisa di aktifkan kembali,5,0
5ffa13a7-f15f-4fcc-8228-5f2069247c52,Iman Aja,Mantap,5,0
15c22a42-7207-4771-8f09-617f069d95f9,putu cintya natasia,Potongan terlalu besar,1,3
83cc9a5a-1836-4d8a-a0fc-94a679cd7343,Hari Yanto,terlalu lama untuk nunggu pengaktifan akun,3,1
d18913ed-906b-4805-8616-9ad0e6c6e56a,Ahmad Hidayat,Aplikasinya makin aneh vermuk gagal terus,1,11
82354202-1721-4531-964c-83b0d86c9921,Zulfikri,Kok setelah di update malaghdelay lama sampai berjam²,1,4
859ac6fc-300f-454a-852b-29b7e1a9ea53,Rudi Kurniawan,Online jam 8 pagi dapet orderan jam 6 sore tiap hari :),1,9
45334029-db20-474f-8a3c-d2e1f85f59ae,Soedien Ybs,Gojek makin lama makin bikin sengsara driver,1,2
bcbb75db-ef03-43b9-9c69-2c1bbd2e457f,Dadang Sopari,Aplikasi sekarang namanya dah berubah lagi jadi kebijakannya atur ulang bos .nge bid sesuaikan server kayak dulu. biar gak terjadi penumpukan driver di satu kota.,5,9
3e0c8511-c7b0-46ae-8655-72a7189d26aa,Rozy Nasution,Oke,5,0
fccca63c-45f7-4295-a7d4-15bb6370cab8,Opik Aja,"Karya anak bangsa emng luar biasa. Kaya ronda aja ada sistem roling....untuk yg merasa sistem ny kurang baik. Kasih bintak ny satu aja.. jgn komen ny jelek tapi kasih bintang tetep 5. Cerdas lah, sesuakan bintang ny kasih 1 aja",1,4
4e265031-d9bf-4f15-b260-578f1186c272,Wahyudin Wahyudin,Onbid 24 jam NDA di hargai sama sekali,1,3
a27c5d19-7f8a-4a7d-8fd6-047c7f14e8da,Rian Rahmat,Mereka cuman mementingkan pelanggan ajah Driver laporan boro2 di tanggepin aplikasi pembohongan Kalo driver kenap2 di jalan GIMANA YA TANGGAPAN NYA YA PALING POLISI INDIA SLOW RESPON GAK GUNA ADA CUSTOMER SERVICE JUGA CUMAN GAJI BUTA DOANG,1,19
b2e913ce-e9a7-4fa6-b3fa-43f22c7da16f,Muhammad Abdullah,Semoga cepet waras,1,39
2b9b05a4-6924-4196-bd68-77619648cb47,Muhammad Khaliq Saputra,"Update terbaru aplikasi sering eror, banyak bug, tolong di perbaiki",5,1
444ccd98-d8d9-4490-94c5-d2fcd4df69de,rider's online bandung 29,Saran aja ongkir nya 3000,1,1
2629531a-da8d-4ee8-8e41-74dddb6c0250,Fadli La Many,Jangan lupa THR nya Boss...,5,2
b9bd4312-a735-4635-b867-d9457c20ee5f,Ikhwal Romadhoni Dwi Samudra,"Bagus, tetapi banyak masalah juga dengan realita kehidupan para driver",5,1
3a9f3ecf-e8bb-4c16-a235-c7109e4eef40,Arifa Kirana,Bagus,5,0
80f1c3c3-6c85-4a2d-b709-dd7a799e7663,Mina 1350,Sippp,5,0
ab091ce8-31a0-4213-afab-272b5a158715,Imanda Agestana,Sebenarnya aplikasi bagus tapi sayangnya tidak bisa memfilter gosend untuk perpindahan barang-barang anak kos semestinya untuk pindahan barang anak kos dialihkan dengan menggunakan go-box. Mahasiswa/i sekarang seharusnya menggunakan go-box untuk pindahan kos jangan dimasukkan ke dalam fitur gosend. Karena banyak mahasiswa/i atau yang merasa anak kost memanfaatkan gosend sebagai alat untuk pindahan kost yang tidak tahu kapasitas barang yang dikirim dimana bisa melebihi kapasitas mobil,2,21
86e1fec1-10a0-466e-9b91-5bf8c9cb2b6b,Alvensius Pangaribuan,Masa iya yg main 4 aplikasi jauh lebih gacor sama yg fokus 1 aplikasi di gojek doang,3,1
667e1720-be99-4b10-ac4e-405d65f92c0a,FARIZ MUSTAPA,Ta seindah dulu .,1,13
648d1120-9172-457b-b659-15182e018876,Rikyy Peonya,Tolong di perhatikan yg jarang masuk orderan,5,0
62a7c896-068a-47f6-ac92-c1677ee12d51,Salmun Lakapu,Saya senang,5,0
b2169991-0da3-4394-8684-4ac2254951c1,Deni Deni Deni,Bagus memperluas lapangan pekerjaan,5,0
e727224b-c669-48fb-a78b-79b767a03704,Rahmat utomo,Semoga tahun ini 2025 bisa bergabung dengan Gojek driver Verifikasi berhasil tapi belom ada kabar Tetap setia menunggu,5,0
3b493e82-e56e-4ac7-aa2b-4e6781a7348d,Astro Mix,SANGAT TIDAK JELAS SEKALI. SAYA SUDAH DAFTAR DAN MENUNGGU LUMAYAN CUKUP LAMA. KETIKA SUDAH MENUNGGU LAMA APLIKASI SAYA BUKA DAN TIDAK BISA / APLIKASI DALAM PERBAIKAN. LOL,1,1
b5d0db94-65d9-4d4a-9c24-a3ddde621286,ison soni,penjemputan dan rute Apk yang seenaknya supaya masuk di tarif promo. Update seharusnya leiih baik bkn malah nambah fitur tapi masalah di APK tidak teratasi dari dulu.,1,18
b5246f55-5644-4383-8a84-28e6f733e33f,M. Adi Gunawan,"Saran aja min tutup pendaftaran mitra baru, soalnya kebanyakan mitra orderan dikit. Yg gacor aja bisa sepi apalagi yang anyeb.",5,1
c556cd81-7e90-4f44-b22e-d4b740577577,Raden Azis Noeriman,Semoga makin sukses selalu,5,0
0e136aac-863d-4e1e-b950-5d8bd8fac28f,Ricky Putra,kadang sepi kadang gacor,5,1
16cf286f-528e-4814-b71e-ef621574968a,Alfian alex,its the best,5,0
3cdae234-e8f7-4adb-a5b0-a551cfbe923e,Pengguna Google,Padahal aplkasi kalo driver pada kompak ini cuma cuma jadi sampah doang di plystore berhasil smua driver di adu domaba ayolah driver bersatu kita teguh ingat semboyan itu.,1,1
c09bfa77-2312-4169-93ad-17b41e888ef0,Misbah Misbah,"Sistem orderan Bagai buah simalakama,ambil jadwal slot argonya di luar Nurul,kalo ga main slot akun Reguler tidak di kasih order sama sekali....kebijakan yang membagongkan",1,116
0be785e8-3f0e-49f4-a7c7-f4d4370d9199,Bambang Triyanto,Jos,5,0
f3ca97e1-da9a-4bb2-844b-5c0862db31f3,Samsung Note,Membantu sekali,5,0
e4969a1a-ca4d-4982-a870-d9df26039284,Anes Feki,Nama nya system ya di maklum kan aja Kita gk bisa pantau mereka di sana mau gimana lagi 1 sesi slot gofood dari awal mulai sampai akhir jam menentukan tidak ada orderan masuk Jam waktu kelas reguler nya pun sama 4/3jam delay nya Aplikator nya agak jahat dan curang sedikit aja sama mitra nya,1,7
46dfafc6-7916-49bf-b400-2d7aee193538,Budi Hardiansyah,"Sangat mengecewakan,di update bukan bagus malah amburadul sistimnya,bisanya nyiksa driver pengambilan jauh g dihitung lgi,emnk licik,mana di update gps telat kalau lagi jalan",1,7
289289ef-43e1-45b8-9279-2799a5b1988b,Moh. Fikri Masruri,Bagus,5,0
e92987a8-1b98-434c-9d86-1689dd1be3e2,dedy prasetyo,"JARAK PENJEMPUTAN TOLONG DIPERBAIKI, jika sekiranya ada driver terdekat tersedia di area tersebut, utamakan driver di area tersebut. di daerah padat penduduk/macet jemput ±3-4KM otaknya dimana?",1,2
96427428-f41a-4fbc-ab18-4bf31c67df43,Endri Budianto (EndBud),Maps nya Buruk sekali...jalan tangga buat orang bukan motor...mana bisalah motor turun naik tangga ...gojek gojek,5,3
4242a1fe-c7dd-4752-9e7b-4b14082281ac,Ozie,"Di kirain di aplikasi go driver ada perubahan, malah sama, titik driver suka telat jalannya, rute mapnya jg di pangkas, udah di pangkas tidak bisa juga di lewati aksesnya ,trus klo bisa tampilan titik tokasi pemesan dan titik lokasi penjemputan di buat jadi ketauan klo misalkan lokasinya tidak sesuai kan jadi lebih akurat dan efisien",1,383
5bac771d-48e5-4b65-860b-0c015fc2005c,Rizal Angker,Mantap,5,1
2db71ef0-9e93-4c9b-a4c7-ce200a48aec7,Alfi M Raziki,"So sad, akun saya susah dapat order :((",1,8
f6bec7a2-1816-488b-ab4d-8b865e2e3528,Mohamad Rizal,"Tidak sesuai penghasilan dan jam onlinenya, terlalu banyak menghabisakan waktu tunggu dari pada menjalankan orderannya.",1,2
4895555f-0eca-4596-8787-b15bf56680ee,Ronald Tengkano,"Belum ada dark mode, bikin lelah mata dan boros batre..👎👎👎",1,6
d0d024c4-a2ce-414b-aa62-2e372a206f75,D Dos,Parah banget driver semakin rungkad gegara semua layanan di slotin 😭,1,1
04655648-0100-485b-b34a-362fb855679a,Herry Budiman,Mantul🫰,5,0
c0c8f613-66d4-4fb1-a273-0d4436c470ae,Hezkia Agistha,"Alpikasi busuk, mengkotak-kotakan driver. Tiadakan Aceng,slot dan kgmp biar g ada prioritas lagi",1,2
b6af7787-b2d4-4a41-9fe6-f65231793d1c,Bagus Ramadhani,setelah update yang baru akun jadi anyep banget padahal udh deket yang ramai order tapi yang dapat malah yang jauh bukan terdekat,2,1
c2eebe4d-3957-480b-890d-46a689b94d27,Reyna Naswa,Tolong slot di hilangkan,5,0
85ae7060-6490-468c-be29-330e420aef27,supri yatna,Apk tidak berguna... Menyengsengsarakan driver,1,1
9391047d-b444-4d82-ac23-16792972a9f7,Muh Ismail,Semoga kedepannya gojek R2 dan R4 nya semakin memberi kepuasan kepada drivernya.,5,0
e44345ed-0e8d-4e40-ba82-17dc14aede91,Abdul Hakim Mustakim,Mobil nya harus tahun tinggi ssh kl gitu mau jd mitra GO-CAR gk kayak Maxim yg penting mobil sehat dan layak jalan,1,1
217ae7f2-026c-4798-88e6-ca31f8c5856b,Yoyo Milan,"Apus tu akun slot n aceng juga pinjaman lewat BPKB,kaga berkah idup lo pada.",1,1
57b172a0-5fea-4472-b51a-91f6eb711e61,NEGAP AHMAT BANGUN,"Sekarang muncul masalah baru, vermuk yg sering gagal. Entah apalah gojek ini",1,3
473a421f-c7be-4883-bfb8-8ba1df1f6226,Harto No,Bagus lancar V. 1.84.0👍👍👍,5,0
5b44ea9d-06eb-4942-8a05-321c0af5f36d,Marno Marno,"Terima kasih gojeg,yg masih percya dah memberi trip/oderan kepada saya,,dan untuk gojeg semogah makin berkebang,,dan sllu jaya,,bisa adil terhdap mitra,mitranya,,dan sellu ngasih perhatin yg lebih,,dn jga bisa me makmurkan mitra,/drivernya",5,0
47e92d22-db7a-47ff-85ca-c2c0662f1df4,Tai Kucing,"pemberian harga untuk driver tidak manusiawi.. bensin harga 10k orderan harga 6,500",1,1
d931f3c0-2677-4cde-ad2c-3994c442a0e5,Pahlawan Rizal,Sistem yang sekarang memang goblog gw sudah kesana kesini sama sekali zonk yang ada bensin saya habis tolong dong jangan anak Aceng saja yang di gacorin kita juga harus menafkahi yang di rumah,1,11
c15199b8-d92b-48b9-a283-6ffdba9182cb,Hidayat Hidayat,Glk ad enak nya,1,1
1f47b4b3-1c19-4d85-83f7-8c862726ce0b,Akhmad Sayuti,"Argo murahan banget, perjalanan muacettttt...",1,1
c9e8aee8-0862-4a99-8706-c0ff477b3dcc,sandy 00,Sangat membantu penghasilan,5,0
8b6bbad2-7743-4d20-a24f-409768df3865,Yulianto Laloan,aplikasi gila harga lebih mahal makanan selalu dingin dan jarang ada promo diskon,1,2
eedad615-667d-42a5-8e71-978b9f68e59b,Faris Alfarisi,Hapus program slot kalo mau penumpang terangkut semuanya naikkan harga sesuai aturan pemerintah atau kasih bonus seperti dulu lagi,1,3
97325100-3893-42c0-9f15-7e13003565c2,Hiru,Hapus sistem slot!!!,1,2
53a1705d-05bd-431a-82a3-57ab1e0b90e7,Aditya Irawan,biaya Waktu tunggu tidak tersedia Tolong pertimbangkan lagi,2,1
5a9008b7-ecd7-48e0-9837-86682fac54f1,Pengguna Google,Ok sip,5,0
fec44f8e-108e-41d6-8b3f-f93392a827e7,Ferdian Tanjung,"Cs dengan mudah cancel orderan, padahal driver sudah di lokasi penjemputan 😡",1,2
51d85c93-55bb-4fcb-88a6-0cb0e8512239,Siti Solihah,Kalo pagi hari sering banget kalah SM pemain slot goride,1,1
c143fd96-fdb3-4d55-acfe-71672198fa82,VanDhery_ Channel,"Semoga dengan nama baru ini , provider bisa mengurangi potongan argo . Klo RP. 15000 potongan 3.500 itu terlalu besar buat kami para driver. Tolong perhatikan kami wahai para staff provider yg terhormat.",5,0
115fd774-4ba5-4a38-93aa-e8a03aad79f1,Uda Panjang,"Judol sih g.... Tp memberi pinjol iya.... Judol bs menghancurkan mu... Pinjol bisa membunuh mu... Pye kabare yang make pinjol pinjam bpkb. Gojek memanipulasi pikiran mu, keluar dari mulut harimau, masuk ke lubang buaya. Dari judol ke pinjol 🤣🤣🤣",1,1
71b3fc5d-94ad-44ca-a4b4-2e44baa5da4e,MUHAMMAD RIZALDI,Aplikasi gak jelas gak bisa verifikasi aneh,1,1
85019109-450f-4ecd-8aaf-4fd7e00709a8,Imron Rosyadi,PAYAH,1,1
5fed0767-34d7-4066-92e0-f16f0bd51b44,Syaban Alfatih,"Tolong hps lah gojek area kita yg regular susah buat dpt order jarak dekat yg regular di buang jauh mulu sama rata saja, dan tlng titik jemput jgn sampai 5 kilo sdh jalur macet argo 20 rb di tolak turun performa kami para driver terutama driver gocar jjgn di siksa mobil kami pakai bahan bakar bukan pakai air !!!! Cb jgn kami di tuntut kasih pelayan an yg bagus sm pemesan / penumpang tp kepentinga kami para driver di sepelekan",2,2
a51b38d3-188a-4b10-ad26-f87a95b6db32,Yusril Amrul S,"Semangkin didepan, mantaaaaffffff",5,0
da4b8ffe-aeb6-4723-ae07-3097599f36a8,jaelani aja,Makin hari makin gagu payah,5,2
f44d5897-a1bd-4444-b8fb-883f9f4ea9d4,Wahyu Hi-Channel,"Semakin gila progressnya dan tidak manusiawi, jaman kolonial berlaku dan berpotensi adu domba antar mitra, program sakit",1,4
8bcc1316-a433-4e37-a4fd-a72f388bca70,Dwi Cahyono,"Semalam saya mendapatkan orderan fiktif, lalu saya meminta tolong ke pusat bantuan, biar di cancel sistem, tetapi setelah 1×24 jam paginya saya mendapati bahwasanya orderan tersebut tbtb terselesaikan sendiri dan saldo saya hangus, ( tolong untuk driver lebih di utamakan jek )",1,90
71868c24-c722-42d2-ab96-fb74768404d5,Milana Febri,"Periode terburuk selama di gojek,tarif dan sistem yang tidak manusiawi,ditambah lagi dengan order wilayah (slot) yang sangat merugikan tarif nya,dan driver reguler di secara tidak langsung di ajak untuk gabung order wilayah,rute yang sangat² aneh,jalan tembok,portal dan jalan buntu pun tetap di tembus di aplikasi",2,3
7d3be667-398b-44dc-b3f7-ed6afff8ff7a,Ari Nainggolan,Skrg makin Konyol.... Dikit2 si suspend dan order yg dah di tolak bolak-balik masuk. Kembalilah ke sistem yg dulu dimana go-pathner jadi idola.,1,4
81f894cd-af45-4073-a84e-65e6c701ee0f,Nurdin Achmad,Semoga menjadi berkah buat kami sekeluarga,5,0
39be3739-58d6-4af5-a491-480be0e11910,Dewa Kaceng,Aplikasi jelek menyiksa driver,1,1
9e11297f-41d1-4b2d-a04b-af5620489797,Hasbi Anto,"# Hapus Slot Aceng dan akun Aceng , tarif tidak manusiawi !!!!😡",1,37
8f824002-bd76-4981-8ba4-011084a9c18c,Peka Bakhtiar,Mudah cepat dan aman semoga selalu gacor,5,0
74ce5c95-b843-4b0b-a7db-a40e48ce1ab0,ikhlas amirulloh,UPDATE TERUS BIKIN GAGU GAGU GAGU GONTA GANTI AJA NAMA APLIKASINYA. MALAH GAGU GA KARUAN VERSI GONTA GANTI TERUS LAMA LAMA GABUNG DAH SAMA SEBELAH WKWKWKWKWK,1,7
c574e3eb-eae2-4574-ba6d-67820a99fb18,Komeng06 Komeng06,"Parah daftar mitra gojek 3 tahun,,dapat WA dari gojek suruh daftar ulang padahalan sudah terverifikasi,,,malah suruh daftar mitra lagi saya ikutin daftar ulang sudah terverifikasi tp sudah 1 tahun lebih belum ada undangan untuk jadi mitra golek,,,,mohon di pertimbangan nya,,,B1 dulu",1,8
bb6ca71e-008d-43cc-bb36-36b6e3da2aa8,Patar Sitompul,"Semakin di rubah nama aplikasi nya, Semakin tidak jelas sistem kerjanya. Banyak driver yg mengeluh Keluar dari pagi sampai siang, 1 orderan pun tidak ada dapat. Tidak tau apa kendalanya",1,6
2373484f-c9c0-45e4-a733-65460bc38e52,Ardivo Rasyad,"Bug terus setelah update, pick up gosend gak bisa foto",1,2
0b45220f-a449-4289-8a1a-45ee956c4b24,noval muhammad.noval.ramadhana,"TAK ADA KATA"" KEREN DAH POKONYA",5,0
eac0af8d-a0ea-4132-88b1-c12e6e8b2620,Muhamad Nur,Argo goceng dan slot parahhh,1,4
4f5d8802-c956-4e6b-8653-9137e3ca7b8f,Boby Hernawan,Thr semoga ada,5,0
910b65cc-f9b1-43e5-a879-5cfeec9c9dd0,rusdi yanto,"Makin parah apk nya, on dari jam 6 pagi baru dapet orderan jam 12 siang, setelah itu baru dapat orderan lg tiap 2 jam. Gimana ini nasib nya bos?",1,4
2c48c39f-4111-4b76-b542-4b7fecd441e2,Yopi Ramang,"Tolong penggantian nama di sistem di perbaiki, apalagi jarak penjemputan nya jauh dan terkadang udah sampai di cancel oleh Cs dan terkadang terlalu lama juga d cencel lalu akun menjadi delay,kalau bisa jgn delay nya terlalu lama juga. Mohon di bantu juga tentang maps nya juga d perbaiki. Entr kalau akun dah ok saya kasih bintang 5 terimakasih 🫰🫰",3,33
df35c61e-6b96-44de-aeb5-35e3ea96578e,Tama shinie Tan Tan,Baik,5,0
9d870595-e003-4b6a-b608-6a5797e60e98,Berbagi ITu indah,"Up date trus,,bukannx perbaiki bgaimana crnx supaya drivernx sejahtera",1,9
f31a6502-0176-49ee-b3c8-dd07db5de59e,i putu Pas Setiana,"Saya kelelahan sebagai mitra jarak dekat, ngambil 2.5km nganter 3.98 km, dimana awal perjanjian dulu jarak pengantaran cuma 0-3km, pengambilan cuma 0-1.5km, perjanjian dirubah terus sampai merugikan driver semua. Akan saya laporkan ini ke pemerintah pusat",1,7
9d75c33f-4ec3-4a33-869a-df0b6a596af4,Muhlis,Udah di update malah gak di kasi orderan udah 3 hari sampai sekarang zonk,3,1
28de29e7-245d-446c-81a6-bed5662d51b4,Suherman Herman,Sangat membantu,5,0
dd76a04d-ae36-44ba-a748-c44677321457,Afan Ayub,"Aplikasi buruk, insentif saya tidak di bayar2, dan sudah beberapa kali. Respon dari kalian hanya robot. Lemah 👎",1,2
d2f2203d-ce3c-4a00-924e-cd45d18df1b0,iwan Dharmawan,"Potonganya gila,, jarak jemput jauh gila gila ini apk",1,3
0d6dfb5e-a758-4ee1-910e-5906cd7c8daf,Eko Lystian,"Hapus program jadwal operasional/slot, kurangi biaya potongan menjadi total 15% saja, lebih bijak dalam hal pemerataan order, itu saja",1,3
274ae1b2-d9e7-44ec-adec-06035e05be9d,Purba Ku,"Sy driver medan, mulai bulan 12 sampe akhir bln 2 , kerja 12 jam rata2 pendapatan 100.000,baru saya sadar mungkin opik2 itu berarti kerjaan driver juga akibat perlakuan aplikator terhadap drivernya? Hmm,, lanjutkan aja jek..",1,3
b0641bdd-288a-4fb5-b46a-2c6534e65c3a,Putra Mohammad,"Tolong system slot dihapus, setiap hari hanya dapat 1 orderan, penghasilan slot hanya bisa bawa pulang 150rb, itu belum bensin dan perawatan motor, secara logika tidak masuk diakal, bagaimana Indonesia menjadi generasi emas?",5,1
ca1533eb-164f-4cd5-842f-9fb43934d486,Raksa Frayoga,"Abis update malah jadi anyep,keluar jam 6 sampe jam 4 kagak bunyi sama sekali",1,12
416af662-f97d-4500-a8b9-8b18ef94c81b,Pradipta Wk,Semoga gojek kedepannya lebih baik lagi,5,0
837a0ad6-8e1b-49ff-9a7e-bac3c6dc8fac,Andi Gani,Customer service nya gak guna mending gx usah pakai customer service,1,3
635482d6-b407-43f3-9184-fb790d53b9fe,L G,"Alhamdulillah, sejauh ini sangat membantu saya, walaupun kadang dilay ya lama",5,0
174afbf6-669e-4eb1-98b6-9467897303b9,Bobby Marsha,Good,5,0
1fdbc382-cc9c-4db9-af63-e5df79c9deb3,Hendra Sofyan,Semoga banyak orderan buat driver,5,0
25142209-b89c-49e9-9ef3-2fb5373322f5,Darma Purboyo,"MENGGEMAKAN JARGON SAMPINGAN, MELABELI SESEORANG DENGAN KATA MITRA, TAPI STANDART KERJA SEPERTI KARYAWAN. 1. SISTEM SLOT UNTUK SURABAYA RAYA, YANG TIDAK DPT SLOT AKAN OTOMATIS ANYEP. 2. PENGGUNAAN TRIP SEARAH YANG DIBATASI PENGGUNAANNYA. HILANGKAN SAJA DARI MENU BILAMANA MENGGUNAKAN SISTEM SLOT AKTIF OPSI INI OTOMATIS TIDAK BISA DIGUNAKAN.",1,10
9fd32f70-715a-4e86-98e9-716a4caa42de,ilham Santoso,Aplikator bobok,1,1
6958528c-321c-4672-806a-946de0d35a8c,Febrie Arnanda,Banyakin track jauhnya dong,5,2
1d1d2205-2c98-48f6-b0db-7364478a610d,Alfret Paju,Bagus,5,0
55a43edf-32d8-4548-a864-711ac096cc12,Adhiel Runduwaya,Mantap aplikasi ojol buatan indonesia,5,0
03ef6d10-d513-4de3-a6c8-b40bcdc98081,Ipin Ipin,Daftar Mitra Gojek dari tahun kemarin masih belum juga di aktifkan karena antusiasme yang tinggi 😂 eh giliran tetangga saya daftar nyogok pake uang langsung aktif akunya hahaha 😁,1,0
c1ec8019-025a-46a1-a4cb-6dde8aa41c76,Eko Hariyanto,"Tambah lama tambah semrawut aplikasi gojek, maap sering ngebuk salah titik mobil di lewat GG kecil ,sering dobel order ujungnya driver lagi yang di rugikan ,di tambah pelanggan yg apatis chat Tlp GK bls kemudian driver lagi yg di rugikan ,terus laporan tombol bantuan jg gitu laporan yg tinggal laporan yg jawab simten yd di jawab ya itu2 aja ujungnya driver lagi yang di rugikan ,di batalin penumpang titik salah driver lagi yang di rugikan notif driver mengabaikan lagi siapa yg salah driver lagi",1,5
5db1a9c5-032e-4506-9622-2bb187d04e2f,Endi Endi,ok,5,0
da9f18ce-d83b-4a99-9796-79d1a2fa4174,Suryadi Yadi,Ok,5,0
178ed31d-7e91-4076-885e-50755af9cfe9,Deki Masinambouw,posisi driver seringkali jauh dari customer.... jadi gak nyaman sekarang pakai goride,1,8
e3afe74b-ca6d-4b78-8901-36b055da932e,Satriya Paninggaran,sistem slot sistem yang memiskinkan,1,6
378da1ce-67fb-4885-804b-7b53f143f671,Andrei iskandar,"Gojek driver ini Sekarang adalah System aplikasi pinjol untuk driver... skrg ongkos kirim driver 5rb rupiah dapat apaan , saldo para driver minus karna mengikuti system gofood jarak dekat dengan ongkos kirim 5rb.. bensin aja 12rb.. mikir lah jek , .oke Kalu anda terus dengan system seprti ini driver akan ambil minus sebanyak banyak nya lalau kami akan bermitra dengan aplikasi yg baru..",1,2
65fb2399-d661-4a59-be79-e677402c86a9,Do Dy,Tolong map nya dibenerin.. selalu salah alamat sama titik jemput tidak sesuai,1,2
4910bc25-2369-4f0b-a53e-9cbb39708226,人る シンク,Korupsi jarak !!!,1,9
d2d23c8c-db1e-4fb4-92c4-16e8d8c74c0a,Nur Cahyo,"mana nih orderanya, akun kaya di kunci seharian cuma di kasih 1 biji",3,1
b99cba56-0928-427c-8985-9138e0558e6b,Tara Ramdhani,Gopartner 1.84.0.0 fitur tujuan sering meleset tidak seperti versi sebelumnya,4,3
7a1295f5-f31d-4755-926e-6fdb12ef1171,Mukhtar Gustaman,"Sistim orderan paling buruk selama jd gojek ,",1,9
aebde079-4f26-4ce5-83d5-dfc14721950a,Jee Andhika,"2 hari akun saya gk pecah² orderan nya pdahal saldo ada, pindah² spot juga sudah dilakukan sangat beda jauh dengan waktu awal gojek, Sungguh sengsara padahal karya anak bangsa, dan saya sangat kecewa.",1,0
1b2faea9-11ec-4688-a9f0-71aee26c8f5b,Daud Yuas,"Banyak menu ga guna, dan cuma berpihak pada customer bukan pada Mitra..",1,7
f6e2567f-b030-485f-95c1-0503f35b91fc,Andre Wardah,Wow amaziing,5,3
89a45a0d-9341-42e8-877a-19b9fe02f498,arjuna gaming,"Harus ada opsi pemilihan rute untuk penumpang dan harga juga harus menyesuaikan,,,harga hancur",1,2
1c642dd5-3ca8-44eb-a0f2-f141c03f7217,Bukan master Catur,Untuk perencanaan onbid ongkir naikan 2000 perak jadi 7000 murah sekali cuma 5000 pernah coba malah tombok minyak cpt kurang pulang bawa 40ribu bayar minyak.,5,0
f230bedd-50c6-4b87-bebc-4782800d3ed5,David Manigor tampubolon,"Tidak ada ordernya, ada perbedaan tarif yang tarif 5ribu di berikan banyak order",2,13
750e8e8d-e91c-462c-a991-4dada1fe2034,Hartono Widjanarko,Lebih mudah,5,0
fbf62ca3-6488-4645-9a98-3439c3bfd730,Dede Saputra,"anyep ah...jemputnya jauh nganternya jauh jg...tarif receh, blom dipotong sm aplikator...Onbid jam 7 sampe jam 11 malem cm 2-5 orderan doang....#indonesiagelapgulita",2,2
118a8703-171d-4832-94e3-69cd2419e467,Aep Saep,Gila ya sekarang gojek semenjak gx d pegang nadim. Makin se enaknya ajh. Nunggu lama 3 sampy 4 jm gx dapet ordrana. Kalian cari makan kita juga sama cari makan. Tolong lah jng se enaknya begini,1,3
8bddc5c6-0f67-4872-8e99-2609955ef15a,Adya Pangestu,Aplikasi sangat membantu saya lopyuu,5,0
84481e70-ffbb-4d0c-b04e-f0699c27f8ef,tedy joey,Sistem yang scara pelan plan menyiksa driver reguler,2,3
4d31dd61-3739-4665-aad2-c9e922359f5b,Ipink Firman,"Map,y tolong perhatikan,, jl tidak bisa masuk 2 motor jangan di trobos,,,, menyesatkan",3,16
5dc2cf70-333a-4336-a8f2-12e9684c6e39,Suyitno Suyitno,Sistem slot menyebabkan ketidak adilan atas orderan ...terutama sangat terdampak pada driver reguler. Gosend multi jika cancel krn barang terlalu besar gk muat utk diangkut tetap peforma turun padahal bkn kesalahan driver,1,81
1f8d7321-ea04-4a82-8c21-e7fcc2ae8ed2,Saipulramadan Ramadan,Ini gmna cerita ny aktif dari pgi SMP mlm kg bunyi jg.....padahal saya narik jauh2 dan saya hanya main gored... semenjak naik persi yg ada pilihannya sama aja seharin narik kg bunyi buat bensin aja kg bisa kebeli....yg bunyi mah bunyi yg kg sama kaya orang mati suri.....tapi tetep gw kasih bintang 5 krna gw cari uang dari gojek 😭😭😭 sadis bnget gojek skrng semenjak ada slot,5,8
1d0850b0-5404-4ce8-8ec1-ad8992dba58f,M Yusuf Rafli,"Delay nya lama bgt ini abis di cansel penumpang, trus gbisa onbid lg karna delay",1,6
99d69185-e76c-4d57-9238-2807494a3f04,Ilham Ryuu,semakin di update semakin sepi orderan!!!!,1,1
6495f667-9f1d-4465-8e59-db879ec86668,Ricky Irwanto,"Makin ga jelas gojek order makin anyep skli dapat jemput jauh ga ngotak, gojek makin menyiksa Mitra nya versi yg ini malah makin budek dek dek",1,2
87aad084-6442-4c15-8a25-504353b85d15,Putra Aljabar,Semakin kesini aturan tarifnya merugikan orang,1,2
59ad7007-9e04-47ce-9792-00739beacfdd,Mas Toni,Aplikasi membunuh mitra,1,2
29b26eba-4741-4e91-9974-62542a73904e,Agus indra Indra,Udah pindah2 lokasi kok blm dapat oderan juga yaa update sistem sekarang berat,5,0
